"YEAR","ROTATION","CYCLE","PLOT","REP","TRT","CURRENT","CURRENT_SIMPLE","PREVIOUS","PREVIOUS_SIMPLE","PREV_GROUP","WINTER_PLANT","NSPECIES","CROP_DIV","LENGTH","AGE","YIELD","CYCLE_YEAR","HAS_CROP_FAIL","IMPUTED"
"2002","CSSwP","1",411,"4",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,2,1787,"2",FALSE,FALSE
"2002","CSSwP","1",227,"2",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,2,1150,"2",FALSE,FALSE
"2002","CSSwP","1",131,"1",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,2,1750,"2",FALSE,FALSE
"2002","CSSwP","1",105,"1",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,2,3628,"2",FALSE,FALSE
"2002","CSSwP","1",323,"3",25,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,2,1913,"2",FALSE,FALSE
"2002","CSSwP","1",431,"4",28,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,2,3558,"2",FALSE,FALSE
"2002","CSSwP","1",130,"1",27,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,2,1236,"2",FALSE,FALSE
"2002","CSSwS","1",135,"1",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,2,5122,"2",FALSE,FALSE
"2002","CSSwS","1",229,"2",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,2,1584,"2",FALSE,FALSE
"2002","CSSwS","1",212,"2",5,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,2,1791,"2",FALSE,FALSE
"2002","CSSwS","1",319,"3",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,2,1837,"2",FALSE,FALSE
"2002","CSSwS","1",334,"3",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,2,4423,"2",FALSE,FALSE
"2002","CSSwS","1",320,"3",6,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,2,1653,"2",FALSE,FALSE
"2002","CSSwS","1",114,"1",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,2,2234,"2",FALSE,FALSE
"2002","CSSwS","1",134,"1",5,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,2,2139,"2",FALSE,FALSE
"2002","CSSwS","1",127,"1",6,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,2,1560,"2",FALSE,FALSE
"2002","CSSwS","1",225,"2",6,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,2,1609,"2",FALSE,FALSE
"2002","CSSwS","1",428,"4",5,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,2,1814,"2",FALSE,FALSE
"2002","CSSwS","1",316,"3",5,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,2,2028,"2",FALSE,FALSE
"2002","CSSwS","1",401,"4",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,2,3264,"2",FALSE,FALSE
"2002","CSSwS","1",416,"4",6,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,2,1507.98208397866,"2",FALSE,TRUE
"2002","CSSwS","1",214,"2",8,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,2,4971,"2",FALSE,FALSE
"2002","CSSwS","1",425,"4",7,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,2,1885,"2",FALSE,FALSE
"2003","CCaWwS","1",102,"1",13,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,3,3268,"3",FALSE,FALSE
"2003","CCaWwS","1",317,"3",15,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,7318,"3",FALSE,FALSE
"2003","CCaWwS","1",121,"1",15,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,6990,"3",FALSE,FALSE
"2003","CCaWwS","1",215,"2",16,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,3,1778,"3",FALSE,FALSE
"2003","CCaWwS","1",237,"2",15,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,7103,"3",FALSE,FALSE
"2003","CCaWwS","1",103,"1",16,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,3,1668,"3",FALSE,FALSE
"2003","CCaWwS","1",415,"4",16,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,3,1536,"3",FALSE,FALSE
"2003","CCaWwS","1",436,"4",14,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,1961,"3",FALSE,FALSE
"2003","CCaWwS","1",109,"1",14,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,2084,"3",FALSE,FALSE
"2003","CCaWwS","1",308,"3",16,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,3,1657,"3",FALSE,FALSE
"2003","CCaWwS","1",335,"3",13,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,3,3960,"3",FALSE,FALSE
"2003","CCaWwS","1",417,"4",13,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,3,3719,"3",FALSE,FALSE
"2003","CCaWwS","1",414,"4",15,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,6421,"3",FALSE,FALSE
"2003","CCaWwS","1",208,"2",14,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,1935,"3",FALSE,FALSE
"2003","CCaWwS","1",325,"3",14,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,2169,"3",FALSE,FALSE
"2003","CCaWwS","1",236,"2",13,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,3,3660,"3",FALSE,FALSE
"2003","CCSSw","1",305,"3",21,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,3,2131,"3",FALSE,FALSE
"2003","CCSSw","1",403,"4",23,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,3,6845.27095837808,"3",FALSE,TRUE
"2003","CCSSw","1",437,"4",21,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,3,2108,"3",FALSE,FALSE
"2003","CCSSw","1",418,"4",22,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,3500,"3",FALSE,FALSE
"2003","CCSSw","1",226,"2",21,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,3,2187,"3",FALSE,FALSE
"2003","CCSSw","1",219,"2",22,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,3330,"3",FALSE,FALSE
"2003","CCSSw","1",107,"1",24,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,3,4345.75689840974,"3",FALSE,TRUE
"2003","CCSSw","1",329,"3",22,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,3345,"3",FALSE,FALSE
"2003","CCSSw","1",112,"1",23,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,3,7220,"3",FALSE,FALSE
"2003","CCSSw","1",315,"3",23,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,3,6583,"3",FALSE,FALSE
"2003","CCSSw","1",211,"2",23,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,3,5725,"3",FALSE,FALSE
"2003","CCSSw","1",228,"2",24,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,3,4464,"3",FALSE,FALSE
"2003","CCSSw","1",119,"1",21,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,3,2429,"3",FALSE,FALSE
"2003","CCSSw","1",429,"4",24,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,3,4256,"3",FALSE,FALSE
"2003","CCSSw","1",115,"1",22,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,4011,"3",FALSE,FALSE
"2003","CCSSw","1",322,"3",24,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,3,3754,"3",FALSE,FALSE
"2003","COWwS","1",409,"4",29,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,3,4045,"3",FALSE,FALSE
"2003","COWwS","1",129,"1",32,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,3,3602,"3",FALSE,FALSE
"2003","COWwS","1",204,"2",31,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,8850,"3",FALSE,FALSE
"2003","COWwS","1",318,"3",31,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,7378,"3",FALSE,FALSE
"2003","COWwS","1",423,"4",32,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,3,3746,"3",FALSE,FALSE
"2003","COWwS","1",330,"3",29,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,3,3874,"3",FALSE,FALSE
"2003","COWwS","1",303,"3",32,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,3,3135,"3",FALSE,FALSE
"2003","COWwS","1",207,"2",29,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,3,3987,"3",FALSE,FALSE
"2003","COWwS","1",132,"1",31,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,7392,"3",FALSE,FALSE
"2003","COWwS","1",223,"2",30,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,2051,"3",FALSE,FALSE
"2003","COWwS","1",104,"1",29,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,3,3742,"3",FALSE,FALSE
"2003","COWwS","1",108,"1",30,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,1956,"3",FALSE,FALSE
"2003","COWwS","1",413,"4",31,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,7554,"3",FALSE,FALSE
"2003","COWwS","1",402,"4",30,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,2119,"3",FALSE,FALSE
"2003","COWwS","1",328,"3",30,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,1880,"3",FALSE,FALSE
"2003","COWwS","1",232,"2",32,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,3,3436,"3",FALSE,FALSE
"2003","CPWwS","1",302,"3",10,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,1863,"3",FALSE,FALSE
"2003","CPWwS","1",235,"2",9,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,3,4080,"3",FALSE,FALSE
"2003","CPWwS","1",404,"4",11,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,7864,"3",FALSE,FALSE
"2003","CPWwS","1",333,"3",9,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,3,4005,"3",FALSE,FALSE
"2003","CPWwS","1",421,"4",9,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,3,3733,"3",FALSE,FALSE
"2003","CPWwS","1",407,"4",10,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,1806,"3",FALSE,FALSE
"2003","CPWwS","1",120,"1",11,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,6901,"3",FALSE,FALSE
"2003","CPWwS","1",125,"1",10,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,1808,"3",FALSE,FALSE
"2003","CPWwS","1",304,"3",11,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,6968,"3",FALSE,FALSE
"2003","CPWwS","1",123,"1",9,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,3,3653,"3",FALSE,FALSE
"2003","CPWwS","1",312,"3",12,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,3,2848,"3",FALSE,FALSE
"2003","CPWwS","1",206,"2",11,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,6901,"3",FALSE,FALSE
"2003","CPWwS","1",221,"2",10,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,3,2012,"3",FALSE,FALSE
"2003","CPWwS","1",222,"2",12,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,3,2932,"3",FALSE,FALSE
"2003","CPWwS","1",117,"1",12,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,3,3290,"3",FALSE,FALSE
"2003","CPWwS","1",408,"4",12,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,3,2644,"3",FALSE,FALSE
"2003","CS","1",113,"1",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,3,2082,"3",FALSE,FALSE
"2003","CS","1",220,"2",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,3,5277,"3",FALSE,FALSE
"2003","CS","1",230,"2",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,3,1990,"3",FALSE,FALSE
"2003","CS","1",427,"4",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,3,2005,"3",FALSE,FALSE
"2003","CS","1",332,"3",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,3,5655,"3",FALSE,FALSE
"2003","CS","1",434,"4",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,3,6373,"3",FALSE,FALSE
"2003","CS","1",133,"1",33,"Corn","Corn","Soy","Soy","Legume",FALSE,2,0.693147181,2,3,5781,"3",FALSE,FALSE
"2003","CS","1",310,"3",34,"Soy","Soy","Corn","Corn","C4",FALSE,2,0.693147181,2,3,1789,"3",FALSE,FALSE
"2003","CSSwP","1",118,"1",26,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,3,3195,"3",FALSE,FALSE
"2003","CSSwP","1",327,"3",28,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,3,2043,"3",FALSE,FALSE
"2003","CSSwP","1",301,"3",27,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,3,9058,"3",FALSE,FALSE
"2003","CSSwP","1",422,"4",27,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,3,7704,"3",FALSE,FALSE
"2003","CSSwP","1",217,"2",25,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,3667,"3",FALSE,FALSE
"2003","CSSwP","1",426,"4",26,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,3,3394,"3",FALSE,FALSE
"2003","CSSwP","1",314,"3",26,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,3,3152,"3",FALSE,FALSE
"2003","CSSwP","1",233,"2",28,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,3,2152,"3",FALSE,FALSE
"2003","CSSwP","1",213,"2",26,"Pea","Pea","Swheat","Wheat","C3",FALSE,4,1.386294361,4,3,3223,"3",FALSE,FALSE
"2003","CSSwP","1",411,"4",25,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,3595,"3",FALSE,FALSE
"2003","CSSwP","1",227,"2",27,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,3,8073,"3",FALSE,FALSE
"2003","CSSwP","1",131,"1",25,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,3553,"3",FALSE,FALSE
"2003","CSSwP","1",105,"1",28,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,3,1927,"3",FALSE,FALSE
"2003","CSSwP","1",323,"3",25,"Swheat","Wheat","Soy","Soy","Legume",FALSE,4,1.386294361,4,3,2785,"3",FALSE,FALSE
"2003","CSSwP","1",431,"4",28,"Soy","Soy","Corn","Corn","C4",FALSE,4,1.386294361,4,3,2071,"3",FALSE,FALSE
"2003","CSSwP","1",130,"1",27,"Corn","Corn","Pea","Pea","Legume",FALSE,4,1.386294361,4,3,8240,"3",FALSE,FALSE
"2003","CSSwS","1",135,"1",8,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,3,1815,"3",FALSE,FALSE
"2003","CSSwS","1",229,"2",7,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,6990,"3",FALSE,FALSE
"2003","CSSwS","1",212,"2",5,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,3800,"3",FALSE,FALSE
"2003","CSSwS","1",319,"3",7,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,7514,"3",FALSE,FALSE
"2003","CSSwS","1",334,"3",8,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,3,2270,"3",FALSE,FALSE
"2003","CSSwS","1",320,"3",6,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,3,2258,"3",FALSE,FALSE
"2003","CSSwS","1",114,"1",7,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,5778,"3",FALSE,FALSE
"2003","CSSwS","1",134,"1",5,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,3825,"3",FALSE,FALSE
"2003","CSSwS","1",127,"1",6,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,3,2129,"3",FALSE,FALSE
"2003","CSSwS","1",225,"2",6,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,3,1989,"3",FALSE,FALSE
"2003","CSSwS","1",428,"4",5,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,3518,"3",FALSE,FALSE
"2003","CSSwS","1",316,"3",5,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,3446,"3",FALSE,FALSE
"2003","CSSwS","1",401,"4",8,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,3,2021,"3",FALSE,FALSE
"2003","CSSwS","1",416,"4",6,"Soy","Soy","Swheat","Wheat","C3",FALSE,3,1.039720771,4,3,1757,"3",FALSE,FALSE
"2003","CSSwS","1",214,"2",8,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,3,2035,"3",FALSE,FALSE
"2003","CSSwS","1",425,"4",7,"Corn","Corn","Soy","Soy","Legume",FALSE,3,1.039720771,4,3,6670,"3",FALSE,FALSE
"2004","CCaWwS","1",102,"1",13,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1620,"4",FALSE,FALSE
"2004","CCaWwS","1",317,"3",15,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,4,1806,"4",FALSE,FALSE
"2004","CCaWwS","1",121,"1",15,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,4,1815,"4",FALSE,FALSE
"2004","CCaWwS","1",215,"2",16,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,4,3417,"4",FALSE,FALSE
"2004","CCaWwS","1",237,"2",15,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,4,1430,"4",FALSE,FALSE
"2004","CCaWwS","1",103,"1",16,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,4,3827,"4",FALSE,FALSE
"2004","CCaWwS","1",415,"4",16,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,4,4092,"4",FALSE,FALSE
"2004","CCaWwS","1",436,"4",14,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,6640,"4",FALSE,FALSE
"2004","CCaWwS","1",109,"1",14,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,7587,"4",FALSE,FALSE
"2004","CCaWwS","1",308,"3",16,"Wwheat","Wheat","Can","Can","Forbe",TRUE,4,1.386294361,4,4,3739,"4",FALSE,FALSE
"2004","CCaWwS","1",335,"3",13,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1788,"4",FALSE,FALSE
"2004","CCaWwS","1",417,"4",13,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1994,"4",FALSE,FALSE
"2004","CCaWwS","1",414,"4",15,"Can","Can","Corn","Corn","C4",FALSE,4,1.386294361,4,4,1689,"4",FALSE,FALSE
"2004","CCaWwS","1",208,"2",14,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,7473,"4",FALSE,FALSE
"2004","CCaWwS","1",325,"3",14,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,7078,"4",FALSE,FALSE
"2004","CCaWwS","1",236,"2",13,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1867,"4",FALSE,FALSE
"2004","CCSSw","1",305,"3",21,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,4,3852,"4",FALSE,FALSE
"2004","CCSSw","1",403,"4",23,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,4,2996,"4",FALSE,FALSE
"2004","CCSSw","1",437,"4",21,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,4,4148,"4",FALSE,FALSE
"2004","CCSSw","1",418,"4",22,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,4,6255,"4",FALSE,FALSE
"2004","CCSSw","1",226,"2",21,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,4,4082,"4",FALSE,FALSE
"2004","CCSSw","1",219,"2",22,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,4,6301,"4",FALSE,FALSE
"2004","CCSSw","1",107,"1",24,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,4,2113,"4",FALSE,FALSE
"2004","CCSSw","1",329,"3",22,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,4,7473,"4",FALSE,FALSE
"2004","CCSSw","1",112,"1",23,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,4,3261,"4",FALSE,FALSE
"2004","CCSSw","1",315,"3",23,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,4,3255,"4",FALSE,FALSE
"2004","CCSSw","1",211,"2",23,"Corn","Corn","Corn","Corn","C4",FALSE,3,1.039720771,4,4,3642,"4",FALSE,FALSE
"2004","CCSSw","1",228,"2",24,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,4,1812,"4",FALSE,FALSE
"2004","CCSSw","1",119,"1",21,"Swheat","Wheat","Soy","Soy","Legume",FALSE,3,1.039720771,4,4,4251,"4",FALSE,FALSE
"2004","CCSSw","1",429,"4",24,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,4,2060,"4",FALSE,FALSE
"2004","CCSSw","1",115,"1",22,"Corn","Corn","Swheat","Wheat","C3",FALSE,3,1.039720771,4,4,7165,"4",FALSE,FALSE
"2004","CCSSw","1",322,"3",24,"Soy","Soy","Corn","Corn","C4",FALSE,3,1.039720771,4,4,1851,"4",FALSE,FALSE
"2004","COWwS","1",409,"4",29,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1748,"4",FALSE,FALSE
"2004","COWwS","1",129,"1",32,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,4,4796,"4",FALSE,FALSE
"2004","COWwS","1",204,"2",31,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,4,6396,"4",FALSE,FALSE
"2004","COWwS","1",318,"3",31,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,4,6033,"4",FALSE,FALSE
"2004","COWwS","1",423,"4",32,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,4,4525,"4",FALSE,FALSE
"2004","COWwS","1",330,"3",29,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1861,"4",FALSE,FALSE
"2004","COWwS","1",303,"3",32,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,4,4036,"4",FALSE,FALSE
"2004","COWwS","1",207,"2",29,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1714,"4",FALSE,FALSE
"2004","COWwS","1",132,"1",31,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,4,5963,"4",FALSE,FALSE
"2004","COWwS","1",223,"2",30,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,7475,"4",FALSE,FALSE
"2004","COWwS","1",104,"1",29,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1670,"4",FALSE,FALSE
"2004","COWwS","1",108,"1",30,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,7262,"4",FALSE,FALSE
"2004","COWwS","1",413,"4",31,"Oat","Oat","Corn","Corn","C4",FALSE,4,1.386294361,4,4,5373,"4",FALSE,FALSE
"2004","COWwS","1",402,"4",30,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,7141,"4",FALSE,FALSE
"2004","COWwS","1",328,"3",30,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,8219,"4",FALSE,FALSE
"2004","COWwS","1",232,"2",32,"Wwheat","Wheat","Oat","Oat","C3",TRUE,4,1.386294361,4,4,4328,"4",FALSE,FALSE
"2004","CPWwS","1",302,"3",10,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,6297,"4",FALSE,FALSE
"2004","CPWwS","1",235,"2",9,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1910,"4",FALSE,FALSE
"2004","CPWwS","1",404,"4",11,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,4,2079,"4",FALSE,FALSE
"2004","CPWwS","1",333,"3",9,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,2075,"4",FALSE,FALSE
"2004","CPWwS","1",421,"4",9,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1720,"4",FALSE,FALSE
"2004","CPWwS","1",407,"4",10,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,6970,"4",FALSE,FALSE
"2004","CPWwS","1",120,"1",11,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,4,1886,"4",FALSE,FALSE
"2004","CPWwS","1",125,"1",10,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,6893,"4",FALSE,FALSE
"2004","CPWwS","1",304,"3",11,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,4,1695,"4",FALSE,FALSE
"2004","CPWwS","1",123,"1",9,"Soy","Soy","Wwheat","Wheat","C3",FALSE,4,1.386294361,4,4,1723,"4",FALSE,FALSE
"2004","CPWwS","1",312,"3",12,"Wwheat","Wheat","Pea","Pea","Legume",TRUE,4,1.386294361,4,4,4219,"4",FALSE,FALSE
"2004","CPWwS","1",206,"2",11,"Pea","Pea","Corn","Corn","C4",FALSE,4,1.386294361,4,4,2163,"4",FALSE,FALSE
"2004","CPWwS","1",221,"2",10,"Corn","Corn","Soy","Soy","Legume",FALSE,4,1.386294361,4,4,7119,"4",FALSE,FALSE
